db_id,sensor_id,CO2,VOC,RH,TEM,PM25,ALM,TIME
2987924,98F4AB39DB50,549,0,50.5,24.1,11,0,1642089058
2988038,98F4AB39DB50,554,0,50.6,24.1,12,0,1642089108
2988152,98F4AB39DB50,572,0,50.7,24.1,11,0,1642089160
2988266,98F4AB39DB50,584,0,50.7,24.1,12,0,1642089210
2988380,98F4AB39DB50,588,0,50.7,24,11,0,1642089261
2988492,98F4AB39DB50,577,0,50.7,24.1,12,0,1642089312
2988606,98F4AB39DB50,570,0,50.7,24.1,12,0,1642089363
2988720,98F4AB39DB50,566,0,50.7,24.1,12,0,1642089414
2988833,98F4AB39DB50,557,0,50.7,24,12,0,1642089465
2988947,98F4AB39DB50,551,0,50.7,24.1,11,0,1642089516
2989172,98F4AB39DB50,543,0,50.5,24.1,12,0,1642089618
2989286,98F4AB39DB50,545,0,50.3,24.1,12,0,1642089669
2989511,98F4AB39DB50,541,0,50.3,24.1,12,0,1642089771
2989624,98F4AB39DB50,543,0,50.4,24.1,12,0,1642089822
2989738,98F4AB39DB50,556,0,50.5,24.1,11,0,1642089872
2989848,98F4AB39DB50,571,0,50.5,24,12,0,1642089923
2990076,98F4AB39DB50,572,0,50.5,24.1,12,0,1642090025
2990198,98F4AB39DB50,563,0,50.5,24.1,12,0,1642090078
2990310,98F4AB39DB50,551,0,50.5,24.1,12,0,1642090129
2990424,98F4AB39DB50,548,0,50.5,24,11,0,1642090180
2990546,98F4AB39DB50,542,0,50.5,24.1,11,0,1642090235
2990660,98F4AB39DB50,542,0,50.6,24.1,12,0,1642090286
2990774,98F4AB39DB50,544,0,50.6,24.1,12,0,1642090337
2990888,98F4AB39DB50,543,0,50.6,24.1,12,0,1642090388
2991006,98F4AB39DB50,542,0,50.6,24,11,0,1642090442
2991233,98F4AB39DB50,553,0,50.6,24,12,0,1642090543
2991569,98F4AB39DB50,568,0,50.7,24.1,11,0,1642090696
2991796,98F4AB39DB50,541,0,50.7,24,12,0,1642090798
2991914,98F4AB39DB50,535,0,50.7,24.1,11,0,1642090852
2992026,98F4AB39DB50,535,0,50.7,24,12,0,1642090903
2992138,98F4AB39DB50,535,0,50.7,24,12,0,1642090954
2992360,98F4AB39DB50,538,0,50.7,24.1,11,0,1642091055
2992479,98F4AB39DB50,538,0,50.8,24.1,11,0,1642091109
2992591,98F4AB39DB50,535,0,50.8,24.1,11,0,1642091160
2992711,98F4AB39DB50,539,0,50.8,24.1,12,0,1642091213
2992825,98F4AB39DB50,537,0,50.8,24.1,12,0,1642091264
2992941,98F4AB39DB50,525,0,50.5,24.1,11,0,1642091317
2993055,98F4AB39DB50,536,0,50.3,24.1,11,0,1642091368
2993169,98F4AB39DB50,539,0,50.2,24.1,12,0,1642091418
2993387,98F4AB39DB50,542,0,50.1,24.1,11,0,1642091520
2993497,98F4AB39DB50,539,0,50.1,24.1,11,0,1642091571
2993607,98F4AB39DB50,548,0,50,24.1,11,0,1642091622
2993731,98F4AB39DB50,550,0,50,24.1,11,0,1642091678
2993955,98F4AB39DB50,554,0,49.9,24.1,12,0,1642091780
2994069,98F4AB39DB50,552,0,50,24.1,11,0,1642091831
2994183,98F4AB39DB50,561,0,49.9,24.1,11,0,1642091883
2994296,98F4AB39DB50,558,0,50,24.1,11,0,1642091934
2994410,98F4AB39DB50,543,0,50,24.1,11,0,1642091984
2994524,98F4AB39DB50,533,0,50,24.1,11,0,1642092035
2994634,98F4AB39DB50,538,0,50.1,24.1,11,0,1642092086
2994748,98F4AB39DB50,536,0,50.3,24.1,11,0,1642092137
2994862,98F4AB39DB50,527,0,50.3,24.1,11,0,1642092188
2994976,98F4AB39DB50,533,0,50.3,24.1,11,0,1642092239
2995096,98F4AB39DB50,528,0,50.4,24.1,11,0,1642092293
2995210,98F4AB39DB50,522,0,50.5,24.1,11,0,1642092344
2995324,98F4AB39DB50,532,0,50.6,24.1,11,0,1642092395
2995436,98F4AB39DB50,544,0,50.6,24.1,11,0,1642092446
2995550,98F4AB39DB50,538,0,50.6,24.1,11,0,1642092497
2995781,98F4AB39DB50,523,0,50.6,24.1,11,0,1642092600
2995890,98F4AB39DB50,522,0,50.6,24.1,11,0,1642092651
2996004,98F4AB39DB50,523,0,50.6,24.1,11,0,1642092702
2996118,98F4AB39DB50,533,0,50.7,24.1,10,0,1642092753
2996230,98F4AB39DB50,529,0,50.7,24.1,11,0,1642092804
2996344,98F4AB39DB50,539,0,50.8,24.1,11,0,1642092855
2996460,98F4AB39DB50,568,0,51,24.1,11,0,1642092906
2996685,98F4AB39DB50,617,0,51.3,24,11,0,1642093008
2996797,98F4AB39DB50,633,1,51.4,24,11,0,1642093059
2996911,98F4AB39DB50,620,1,51.3,24,11,0,1642093110
2997025,98F4AB39DB50,627,1,51.4,24,11,0,1642093161
2997139,98F4AB39DB50,625,0,51.5,24,11,0,1642093211
2997261,98F4AB39DB50,636,0,51.5,24,11,0,1642093265
2997375,98F4AB39DB50,621,0,51.5,24,11,0,1642093316
2997487,98F4AB39DB50,617,0,51.5,24,11,0,1642093367
2997601,98F4AB39DB50,623,0,51.4,24,11,0,1642093418
2997713,98F4AB39DB50,622,0,51.4,24.1,11,0,1642093469
2997827,98F4AB39DB50,614,0,51.4,24,11,0,1642093520
2997939,98F4AB39DB50,619,0,51.3,24,11,0,1642093571
2998053,98F4AB39DB50,608,0,51.4,24,11,0,1642093621
2998164,98F4AB39DB50,611,0,51.4,24,11,0,1642093672
2998277,98F4AB39DB50,613,0,51.4,24,11,0,1642093723
2998389,98F4AB39DB50,609,0,51.4,24,11,0,1642093774
2998505,98F4AB39DB50,589,0,51.4,24.1,11,0,1642093825
2998617,98F4AB39DB50,581,0,51.4,24,11,0,1642093876
2998948,98F4AB39DB50,594,0,51.5,24,11,0,1642094028
2999072,98F4AB39DB50,610,0,51.5,24,11,0,1642094083
2999186,98F4AB39DB50,603,0,51.4,24,11,0,1642094133
2999300,98F4AB39DB50,605,0,51.4,24,11,0,1642094184
2999408,98F4AB39DB50,590,0,51.3,24,11,0,1642094235
2999526,98F4AB39DB50,579,0,51.3,24,11,0,1642094287
2999639,98F4AB39DB50,570,0,51.4,24,11,0,1642094338
2999751,98F4AB39DB50,557,0,51.4,24,11,0,1642094389
2999863,98F4AB39DB50,556,0,51.4,24,11,0,1642094440
2999975,98F4AB39DB50,594,0,51.5,24,11,0,1642094491
3000089,98F4AB39DB50,594,0,51.6,24,11,0,1642094541
3000203,98F4AB39DB50,602,0,51.6,24,11,0,1642094592
3000317,98F4AB39DB50,607,0,51.6,24,11,0,1642094643
3000431,98F4AB39DB50,604,0,51.7,24,11,0,1642094694
3000543,98F4AB39DB50,594,0,51.7,24,11,0,1642094745
3000657,98F4AB39DB50,586,0,51.6,24,11,0,1642094796
3000773,98F4AB39DB50,589,0,51.7,24,11,0,1642094848
3000887,98F4AB39DB50,573,0,51.7,24,11,0,1642094899
3001001,98F4AB39DB50,586,0,51.7,24,11,0,1642094950
3001115,98F4AB39DB50,583,0,51.8,24,11,0,1642095001
3001227,98F4AB39DB50,578,0,51.8,24,11,0,1642095051
3001341,98F4AB39DB50,598,0,51.8,24,11,0,1642095102
3001455,98F4AB39DB50,598,0,51.9,24,11,0,1642095153
3001566,98F4AB39DB50,594,0,52,24,11,0,1642095204
3001682,98F4AB39DB50,600,0,52,24,12,0,1642095255
3001796,98F4AB39DB50,599,0,52,24,11,0,1642095306
3001910,98F4AB39DB50,600,0,52.1,23.9,11,0,1642095357
3002027,98F4AB39DB50,609,0,52.1,23.9,11,0,1642095410
3002141,98F4AB39DB50,623,0,52.2,23.9,11,0,1642095461
3002255,98F4AB39DB50,610,0,52.2,24,11,0,1642095512
3002367,98F4AB39DB50,607,0,52.2,23.9,11,0,1642095563
3002479,98F4AB39DB50,615,0,52.3,23.9,11,0,1642095613
3002593,98F4AB39DB50,622,0,52.3,23.9,10,0,1642095664
3002706,98F4AB39DB50,630,0,52.4,24,11,0,1642095715
3002818,98F4AB39DB50,633,0,52.5,23.9,10,0,1642095766
3002932,98F4AB39DB50,639,0,52.6,23.9,11,0,1642095817
3003046,98F4AB39DB50,635,0,52.6,23.9,11,0,1642095869
3003160,98F4AB39DB50,631,0,52.5,23.9,11,0,1642095920
3003273,98F4AB39DB50,632,0,52.5,23.9,11,0,1642095971
3003495,98F4AB39DB50,621,0,52.4,24,10,0,1642096072
3003611,98F4AB39DB50,610,0,52.3,23.9,11,0,1642096123
3003717,98F4AB39DB50,605,0,52.2,24,10,0,1642096174
3003831,98F4AB39DB50,616,0,52.2,24,11,0,1642096225
3003945,98F4AB39DB50,598,0,52.2,24,10,0,1642096276
3004059,98F4AB39DB50,608,0,52.2,24,10,0,1642096327
3004171,98F4AB39DB50,613,0,52.1,24,11,0,1642096378
3004283,98F4AB39DB50,619,0,52.2,24,11,0,1642096429
3004397,98F4AB39DB50,621,0,52.2,24,11,0,1642096479
3004511,98F4AB39DB50,602,0,52.2,24,11,0,1642096530
3004625,98F4AB39DB50,593,0,52.1,24,11,0,1642096581
3004739,98F4AB39DB50,593,0,52.1,24,11,0,1642096632
3004857,98F4AB39DB50,597,0,52,24,11,0,1642096686
3005094,98F4AB39DB50,594,0,52,24,11,0,1642096791
3005204,98F4AB39DB50,596,0,52,24,11,0,1642096841
3005318,98F4AB39DB50,597,0,51.9,24,11,0,1642096892
3005434,98F4AB39DB50,602,0,51.9,24,11,0,1642096945
3005546,98F4AB39DB50,589,0,51.9,24,11,0,1642096996
3005658,98F4AB39DB50,566,0,51.9,24,11,0,1642097047
3005772,98F4AB39DB50,579,0,51.9,24,11,0,1642097098
3005888,98F4AB39DB50,581,0,51.8,24,11,0,1642097149
3006000,98F4AB39DB50,581,0,51.8,24,11,0,1642097200
3006114,98F4AB39DB50,583,0,51.8,24,11,0,1642097251
3006228,98F4AB39DB50,579,0,51.8,24,11,0,1642097302
3006342,98F4AB39DB50,585,0,51.8,24,10,0,1642097353
3006567,98F4AB39DB50,577,0,51.8,24,11,0,1642097455
3006681,98F4AB39DB50,592,0,51.8,24,11,0,1642097506
3006795,98F4AB39DB50,596,0,51.8,24,10,0,1642097557
3006907,98F4AB39DB50,593,0,51.8,24,10,0,1642097608
3007023,98F4AB39DB50,575,0,51.8,24,11,0,1642097658
3007145,98F4AB39DB50,567,0,51.8,24,11,0,1642097714
3007259,98F4AB39DB50,569,0,51.8,24,11,0,1642097765
3007371,98F4AB39DB50,584,0,51.9,24,11,0,1642097816
3007487,98F4AB39DB50,588,0,51.8,24,11,0,1642097867
3007601,98F4AB39DB50,577,0,51.8,24,11,0,1642097917
3007713,98F4AB39DB50,582,0,51.7,24,11,0,1642097968
3007825,98F4AB39DB50,583,0,51.7,24,11,0,1642098019
3007995,98F4AB39DB50,592,0,51.7,24,11,0,1642098095
3008107,98F4AB39DB50,584,0,51.6,24,11,0,1642098146
3008224,98F4AB39DB50,572,0,51.6,24,11,0,1642098199
3008338,98F4AB39DB50,569,0,51.6,24,11,0,1642098250
3008450,98F4AB39DB50,555,0,51.6,24,11,0,1642098301
3008564,98F4AB39DB50,553,0,51.6,24,11,0,1642098352
3008678,98F4AB39DB50,555,0,51.6,24,11,0,1642098403
3008792,98F4AB39DB50,557,0,51.5,24,11,0,1642098454
3008906,98F4AB39DB50,555,0,51.5,24,11,0,1642098505
3009020,98F4AB39DB50,557,0,51.6,24,11,0,1642098556
3009241,98F4AB39DB50,560,0,51.5,24,11,0,1642098658
3009470,98F4AB39DB50,557,0,51.5,24,11,0,1642098760
3009582,98F4AB39DB50,558,0,51.5,24,11,0,1642098811
3009698,98F4AB39DB50,567,0,51.6,24,11,0,1642098862
3009812,98F4AB39DB50,583,0,51.7,24,11,0,1642098913
3009930,98F4AB39DB50,595,0,51.8,24,11,0,1642098967
3010062,98F4AB39DB50,598,0,51.8,24,11,0,1642099026
3010174,98F4AB39DB50,600,0,51.9,24,11,0,1642099077
3010287,98F4AB39DB50,593,0,51.8,24,11,0,1642099128
3010400,98F4AB39DB50,602,0,51.8,24,11,0,1642099179
3010520,98F4AB39DB50,587,0,51.7,24,11,0,1642099233
3010634,98F4AB39DB50,589,0,51.7,24,11,0,1642099284
3010748,98F4AB39DB50,600,0,51.7,24,11,0,1642099335
3010860,98F4AB39DB50,592,0,51.7,24,11,0,1642099386
3010974,98F4AB39DB50,606,0,51.7,24,11,0,1642099437
3011092,98F4AB39DB50,596,0,51.6,24,11,0,1642099491
3011206,98F4AB39DB50,586,0,51.6,24,11,0,1642099541
3011322,98F4AB39DB50,578,0,51.6,24,10,0,1642099593
3011554,98F4AB39DB50,570,0,51.5,24,11,0,1642099698
3011668,98F4AB39DB50,568,0,51.6,24,11,0,1642099749
3011789,98F4AB39DB50,560,0,51.5,24,11,0,1642099802
3011903,98F4AB39DB50,564,0,51.3,24,11,0,1642099853
3012017,98F4AB39DB50,554,0,51.3,24,11,0,1642099904
3012129,98F4AB39DB50,553,0,51.3,24,11,0,1642099955
3012243,98F4AB39DB50,552,0,51.3,24,11,0,1642100006
3012357,98F4AB39DB50,565,0,51.2,24,11,0,1642100056
3012471,98F4AB39DB50,559,0,51.2,24,11,0,1642100107
3012585,98F4AB39DB50,567,0,51.2,24,11,0,1642100159
3012699,98F4AB39DB50,559,0,51.2,24,11,0,1642100209
3012811,98F4AB39DB50,567,0,51.2,24,11,0,1642100260
3012925,98F4AB39DB50,550,0,51.2,24,11,0,1642100311
3013039,98F4AB39DB50,549,0,51.2,24,11,0,1642100362
3013153,98F4AB39DB50,559,0,51.2,24,11,0,1642100413
3013273,98F4AB39DB50,561,0,51.2,24,11,0,1642100467
3013387,98F4AB39DB50,566,0,51.2,24,11,0,1642100518
3013501,98F4AB39DB50,555,0,51.1,24,11,0,1642100569
3013613,98F4AB39DB50,556,0,51.2,24,11,0,1642100620
3013727,98F4AB39DB50,555,0,51.2,24,11,0,1642100671
3013841,98F4AB39DB50,554,0,51.2,24,11,0,1642100721
3014063,98F4AB39DB50,558,0,51.3,24,11,0,1642100823
3014177,98F4AB39DB50,560,0,51.2,24,11,0,1642100874
3014289,98F4AB39DB50,566,0,51.2,24,11,0,1642100925
3014403,98F4AB39DB50,558,0,51.3,24,11,0,1642100976
3014525,98F4AB39DB50,555,0,51.2,24,11,0,1642101031
3014641,98F4AB39DB50,540,0,51.2,24,11,0,1642101083
3014755,98F4AB39DB50,553,0,51.2,24,11,0,1642101134
3014875,98F4AB39DB50,552,0,51.2,24,11,0,1642101189
3014989,98F4AB39DB50,556,0,51.2,24,12,0,1642101239
3015103,98F4AB39DB50,551,0,51.2,24,11,0,1642101290
3015215,98F4AB39DB50,548,0,51.2,24,11,0,1642101341
3015329,98F4AB39DB50,534,0,51.3,24,11,0,1642101392
3015441,98F4AB39DB50,543,0,51.3,24,11,0,1642101443
3015664,98F4AB39DB50,546,0,51.2,24,11,0,1642101545
3015778,98F4AB39DB50,544,0,51.2,24,11,0,1642101595
3015892,98F4AB39DB50,554,0,51.3,24,11,0,1642101646
3016010,98F4AB39DB50,564,0,51.4,24,11,0,1642101699
3016122,98F4AB39DB50,544,0,51.4,24,11,0,1642101750
3016242,98F4AB39DB50,544,0,51.4,24,11,0,1642101804
3016356,98F4AB39DB50,564,0,51.5,24,11,0,1642101855
3016470,98F4AB39DB50,561,0,51.4,24,11,0,1642101906
3016584,98F4AB39DB50,561,0,51.4,24,11,0,1642101957
3016809,98F4AB39DB50,561,0,51.5,23.9,11,0,1642102058
3016923,98F4AB39DB50,562,0,51.5,24,11,0,1642102109
3017146,98F4AB39DB50,557,0,51.5,24,12,0,1642102211
3017266,98F4AB39DB50,554,0,51.5,24,11,0,1642102264
3017490,98F4AB39DB50,549,0,51.6,24,11,0,1642102366
3017604,98F4AB39DB50,546,0,51.6,24,11,0,1642102417
3017724,98F4AB39DB50,541,0,51.6,24,11,0,1642102471
3017836,98F4AB39DB50,539,0,51.6,24,11,0,1642102522
3018064,98F4AB39DB50,527,0,51.7,24,11,0,1642102624
3018176,98F4AB39DB50,564,0,51.8,24,11,0,1642102674
3018290,98F4AB39DB50,563,0,51.8,24,11,0,1642102725
3018620,98F4AB39DB50,554,0,51.9,24,11,0,1642102878
3018734,98F4AB39DB50,560,0,51.9,24,11,0,1642102929
3018848,98F4AB39DB50,553,0,52,24,11,0,1642102980
3018964,98F4AB39DB50,563,0,52,24,11,0,1642103031
3019080,98F4AB39DB50,564,0,52,24,11,0,1642103081
3019196,98F4AB39DB50,558,0,52,24,11,0,1642103132
3019310,98F4AB39DB50,569,0,52,24,11,0,1642103183
3019424,98F4AB39DB50,556,0,52,24,11,0,1642103234
3019649,98F4AB39DB50,570,0,52.1,24,12,0,1642103336
3019763,98F4AB39DB50,569,0,52.1,24,11,0,1642103386
3019987,98F4AB39DB50,578,0,52.2,24,12,0,1642103488
3020101,98F4AB39DB50,578,0,52.2,24,12,0,1642103539
3020211,98F4AB39DB50,562,0,52.2,24,12,0,1642103590
3020325,98F4AB39DB50,566,0,52.3,24,11,0,1642103641
3020447,98F4AB39DB50,569,0,52.3,24,11,0,1642103692
3020561,98F4AB39DB50,575,0,52.3,24,12,0,1642103742
3020679,98F4AB39DB50,582,0,52.4,24,12,0,1642103795
3020789,98F4AB39DB50,572,0,52.4,24,12,0,1642103846
3020909,98F4AB39DB50,581,0,52.4,24,11,0,1642103897
3021021,98F4AB39DB50,572,0,52.5,24,11,0,1642103948
3021135,98F4AB39DB50,567,0,52.5,24,11,0,1642103999
3021247,98F4AB39DB50,579,0,52.6,24,11,0,1642104050
3021365,98F4AB39DB50,571,0,52.6,24,11,0,1642104103
3021479,98F4AB39DB50,574,0,52.6,24,12,0,1642104153
3021593,98F4AB39DB50,574,0,52.6,24,12,0,1642104204
3021815,98F4AB39DB50,572,0,52.6,24,11,0,1642104306
3021929,98F4AB39DB50,582,0,52.7,24,11,0,1642104357
3022050,98F4AB39DB50,582,0,52.7,24,12,0,1642104413
3022164,98F4AB39DB50,574,0,52.7,24,11,0,1642104464
3022278,98F4AB39DB50,588,0,52.7,24,11,0,1642104515
3022392,98F4AB39DB50,580,0,52.7,24,11,0,1642104566
3022722,98F4AB39DB50,585,0,52.8,24,12,0,1642104719
3022840,98F4AB39DB50,581,0,52.9,24,12,0,1642104772
3022960,98F4AB39DB50,585,0,52.8,24,11,0,1642104825
3023072,98F4AB39DB50,569,0,52.8,24,12,0,1642104876
3023186,98F4AB39DB50,572,0,52.8,24,12,0,1642104927
3023297,98F4AB39DB50,574,0,52.8,24,12,0,1642104978
3023409,98F4AB39DB50,580,0,52.9,24,12,0,1642105029
3023523,98F4AB39DB50,603,0,53.1,24,12,0,1642105080
3023637,98F4AB39DB50,614,0,53.2,24,12,0,1642105130
3023750,98F4AB39DB50,607,0,53.3,24,12,0,1642105181
3023864,98F4AB39DB50,606,0,53.3,24,11,0,1642105232
3023978,98F4AB39DB50,608,0,53.4,24,12,0,1642105283
3024087,98F4AB39DB50,603,0,53.4,24,12,0,1642105334
3024201,98F4AB39DB50,603,0,53.4,24,11,0,1642105385
3024315,98F4AB39DB50,601,0,53.3,24,12,0,1642105436
3024429,98F4AB39DB50,597,0,53.3,24,11,0,1642105486
3024543,98F4AB39DB50,599,0,53.3,24,12,0,1642105537
3024660,98F4AB39DB50,590,0,53.2,24,12,0,1642105591
3024772,98F4AB39DB50,595,0,53.1,24,12,0,1642105641
3024888,98F4AB39DB50,584,0,53.1,24,11,0,1642105693
3025002,98F4AB39DB50,585,0,53.2,24,12,0,1642105744
3025116,98F4AB39DB50,575,0,53.1,24,11,0,1642105795
3025230,98F4AB39DB50,572,0,53.1,24,12,0,1642105846
3025344,98F4AB39DB50,577,0,53.1,24,12,0,1642105897
3025455,98F4AB39DB50,577,0,53.2,24,12,0,1642105948
3025682,98F4AB39DB50,594,0,53.2,24,12,0,1642106050
3025800,98F4AB39DB50,573,0,53.2,24,11,0,1642106103
3025914,98F4AB39DB50,573,0,53.2,24,12,0,1642106154
3026026,98F4AB39DB50,573,0,53.2,24,12,0,1642106205
3026140,98F4AB39DB50,581,0,53.2,24,12,0,1642106256
3026252,98F4AB39DB50,587,0,53.2,24,12,0,1642106306
3026366,98F4AB39DB50,589,0,53.2,24,13,0,1642106357
3026479,98F4AB39DB50,577,0,53.2,24,12,0,1642106408
3026705,98F4AB39DB50,586,0,53.2,24,12,0,1642106510
3026819,98F4AB39DB50,584,0,53.1,24,11,0,1642106561
3027040,98F4AB39DB50,570,0,53.1,24,12,0,1642106663
3027154,98F4AB39DB50,560,0,53.1,24,11,0,1642106714
3027273,98F4AB39DB50,574,0,53.2,24,11,0,1642106768
3027387,98F4AB39DB50,604,0,53.4,24,11,0,1642106818
3027499,98F4AB39DB50,622,0,53.5,24,11,0,1642106869
3027613,98F4AB39DB50,628,0,53.6,24,12,0,1642106920
3027727,98F4AB39DB50,617,0,53.6,24,12,0,1642106971
3027841,98F4AB39DB50,616,0,53.6,23.9,12,0,1642107022
3027959,98F4AB39DB50,607,0,53.6,23.9,12,0,1642107076
3028073,98F4AB39DB50,604,0,53.6,23.9,11,0,1642107126
3028186,98F4AB39DB50,620,0,53.6,23.9,12,0,1642107177
3028300,98F4AB39DB50,616,0,53.7,23.9,11,0,1642107228
3028414,98F4AB39DB50,609,0,53.7,23.9,11,0,1642107279
3028530,98F4AB39DB50,605,0,53.7,23.9,11,0,1642107332
3028641,98F4AB39DB50,622,0,53.7,23.9,11,0,1642107383
3028755,98F4AB39DB50,622,0,53.7,23.9,11,0,1642107433
3028866,98F4AB39DB50,621,0,53.8,23.9,11,0,1642107484
3028980,98F4AB39DB50,630,0,53.8,23.9,11,0,1642107536
3029092,98F4AB39DB50,620,0,53.7,23.9,11,0,1642107587
3029203,98F4AB39DB50,615,0,53.7,23.9,11,0,1642107637
3029423,98F4AB39DB50,609,0,53.6,23.9,11,0,1642107739
3029535,98F4AB39DB50,609,0,53.6,23.9,11,0,1642107790
3029649,98F4AB39DB50,607,0,53.5,23.9,11,0,1642107841
3029763,98F4AB39DB50,615,0,53.5,23.9,11,0,1642107892
3029877,98F4AB39DB50,609,0,53.5,23.9,11,0,1642107942
3029991,98F4AB39DB50,609,0,53.5,23.9,11,0,1642107994
3030105,98F4AB39DB50,609,0,53.4,23.9,11,0,1642108045
3030217,98F4AB39DB50,610,0,53.4,23.9,11,0,1642108095
3030331,98F4AB39DB50,606,0,53.4,23.9,11,0,1642108146
3030445,98F4AB39DB50,598,0,53.3,23.9,11,0,1642108197
3030559,98F4AB39DB50,596,0,53.3,23.9,11,0,1642108248
3030671,98F4AB39DB50,597,0,53.3,23.9,11,0,1642108299
3030785,98F4AB39DB50,599,0,53.2,23.9,11,0,1642108350
3030899,98F4AB39DB50,595,0,53.2,23.9,11,0,1642108401
3031013,98F4AB39DB50,589,0,53.2,23.9,11,0,1642108452
3031127,98F4AB39DB50,593,0,53.2,23.9,11,0,1642108502
3031239,98F4AB39DB50,591,0,53.2,23.9,11,0,1642108553
3031351,98F4AB39DB50,578,0,53.1,23.9,11,0,1642108604
3031477,98F4AB39DB50,582,0,53,23.9,12,0,1642108660
3031591,98F4AB39DB50,578,0,53.1,23.9,12,0,1642108711
3031699,98F4AB39DB50,587,0,53,23.9,11,0,1642108762
3031813,98F4AB39DB50,579,0,53,23.9,11,0,1642108813
3031927,98F4AB39DB50,576,0,53,23.9,11,0,1642108864
3032039,98F4AB39DB50,578,0,52.9,23.9,12,0,1642108915
3032153,98F4AB39DB50,574,0,52.9,23.9,11,0,1642108965
3032264,98F4AB39DB50,580,0,53,24,11,0,1642109016
3032376,98F4AB39DB50,583,0,52.9,24,12,0,1642109067
3032490,98F4AB39DB50,573,0,52.9,24,11,0,1642109118
3032604,98F4AB39DB50,579,0,52.9,24,11,0,1642109169
3032714,98F4AB39DB50,567,0,52.9,24,11,0,1642109220
3032826,98F4AB39DB50,553,0,52.8,24,12,0,1642109270
3032938,98F4AB39DB50,543,0,52.8,24,11,0,1642109321
3033052,98F4AB39DB50,559,0,52.8,24,11,0,1642109372
3033166,98F4AB39DB50,558,0,52.8,24,11,0,1642109423
3033282,98F4AB39DB50,550,0,52.7,24,12,0,1642109477
3033396,98F4AB39DB50,562,0,52.7,24,12,0,1642109528
3033510,98F4AB39DB50,565,0,52.7,24,11,0,1642109578
3033620,98F4AB39DB50,559,0,52.8,24,12,0,1642109629
3033734,98F4AB39DB50,563,0,52.8,24,11,0,1642109680
3033848,98F4AB39DB50,563,0,52.9,24,11,0,1642109731
3033962,98F4AB39DB50,570,0,52.9,24,11,0,1642109782
3034074,98F4AB39DB50,564,0,52.9,24,11,0,1642109833
3034188,98F4AB39DB50,552,0,52.9,24,11,0,1642109883
3034302,98F4AB39DB50,582,0,53,24,11,0,1642109934
3034414,98F4AB39DB50,596,0,53.1,23.9,12,0,1642109985
3034528,98F4AB39DB50,588,0,53.1,24,11,0,1642110036
3034640,98F4AB39DB50,601,0,53.1,24,11,0,1642110087
3034758,98F4AB39DB50,588,0,53.1,24,11,0,1642110140
3034869,98F4AB39DB50,586,0,53.1,24,11,0,1642110191
3034980,98F4AB39DB50,600,0,53.2,23.9,12,0,1642110242
3035204,98F4AB39DB50,592,0,53.2,24,11,0,1642110343
3035318,98F4AB39DB50,603,0,53.2,24,11,0,1642110394
3035432,98F4AB39DB50,600,0,53.2,24,11,0,1642110445
3035541,98F4AB39DB50,591,0,53.2,24,12,0,1642110496
3035653,98F4AB39DB50,576,0,53.1,23.9,11,0,1642110547
3035767,98F4AB39DB50,570,0,53.1,23.9,11,0,1642110598
3035881,98F4AB39DB50,570,0,53.2,24,12,0,1642110649
3035995,98F4AB39DB50,584,0,53.2,24,11,0,1642110699
3036109,98F4AB39DB50,582,0,53.3,24,11,0,1642110750
3036221,98F4AB39DB50,572,0,53.2,24,12,0,1642110801
3036339,98F4AB39DB50,558,0,53.3,24,11,0,1642110854
3036453,98F4AB39DB50,571,0,53.2,24,12,0,1642110905
3036567,98F4AB39DB50,567,0,53.3,24,12,0,1642110956
3036681,98F4AB39DB50,565,0,53.3,23.9,11,0,1642111007
3036793,98F4AB39DB50,584,0,53.4,24,12,0,1642111057
3036911,98F4AB39DB50,580,0,53.5,24,12,0,1642111110
3037029,98F4AB39DB50,583,0,53.5,24,11,0,1642111164
3037145,98F4AB39DB50,585,0,53.6,23.9,12,0,1642111215
3037257,98F4AB39DB50,584,0,53.6,23.9,12,0,1642111266
3037371,98F4AB39DB50,581,0,53.6,23.9,11,0,1642111317
3037483,98F4AB39DB50,586,0,53.6,23.9,12,0,1642111368
3037597,98F4AB39DB50,579,0,53.6,23.9,11,0,1642111418
3037709,98F4AB39DB50,584,0,53.6,24,12,0,1642111469
3037823,98F4AB39DB50,566,0,53.5,23.9,12,0,1642111520
3038046,98F4AB39DB50,570,0,53.5,23.9,12,0,1642111622
3038158,98F4AB39DB50,561,0,53.6,23.9,12,0,1642111673
3038272,98F4AB39DB50,556,0,53.5,23.9,12,0,1642111723
3038388,98F4AB39DB50,558,0,53.6,23.9,11,0,1642111775
3038502,98F4AB39DB50,544,0,53.6,24,11,0,1642111826
3038614,98F4AB39DB50,531,0,53.6,23.9,11,0,1642111877
3038734,98F4AB39DB50,563,0,53.8,24,12,0,1642111931
3038848,98F4AB39DB50,589,0,53.8,23.9,12,0,1642111982
3038962,98F4AB39DB50,585,0,53.8,23.9,12,0,1642112033
3039074,98F4AB39DB50,590,0,53.9,23.9,12,0,1642112083
3039299,98F4AB39DB50,578,0,53.9,24,12,0,1642112185
3039423,98F4AB39DB50,575,0,53.9,23.9,12,0,1642112242
3039649,98F4AB39DB50,560,0,53.8,24,12,0,1642112343
3039760,98F4AB39DB50,548,0,53.7,24,12,0,1642112394
3039874,98F4AB39DB50,550,0,53.7,23.9,12,0,1642112445
